Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,DB_10ulrr_P1-B-1_01_25883,1_P1-B-3_01_25858,10_P1-C-3_01_25865,11_P1-C-4_01_25866,12_P1-C-5_01_25860,13_P1-C-6_01_25861,14_P1-C-7_01_25875,15_P1-C-8_01_25873,16_P1-C-9_01_25870,17_P1-D-1_01_25859,18_P1-D-2_01_25862,19_P1-D-3_01_25878,2_P1-B-4_01_25872,3_P1-B-5_01_25874,4_P1-B-6_01_25867,5_P1-B-7_01_25863,6_P1-B-8_01_25869,7_P1-B-9_01_25868,8_P1-C-1_01_25877,9_P1-C-2_01_25876,QC1_P1-B-2_01_25857,QC2_P1-B-2_01_25864,QC3_P1-B-2_01_25871,QC4_P1-B-2_01_25879,MB,RT,Prediction,Source Files
1837,17.3,304.2613,Arachidonoyl amide,[M+H]+,found in higher mz's MsMs_3554; found in higher mz's MsMs_3544,0.917,True,,304.26349,C20H33NO,,BNBSCAZCQDLUDU-DOFZRALJSA-N,,430,True,True,True,,False,False,,,85.9,,75.0,75.0,100.0,139.69,16_P1-C-9_01_25870,304.26236:5886 305.26571:0 306.26907:1432,304.25989:756,578,1571,15077,1991,7828,6783,8328,9596,5886,7978,5886,4334,11401,4440,5195,8431,3178,5075,9286,9686,8631,9166,8408,7192,GOOD,GOOD,1.0,12_P1-C-5_01_25860; 15_P1-C-8_01_25873; 3_P1-B-5_01_25874; 9_P1-C-2_01_25876
1838,5.3,304.8648,Unknown,[M+H]+,ion correlated with 3002,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,38.9,10_P1-C-3_01_25865,304.86481:1945 305.86816:0 306.87152:0,102.09089:1086 143.09427:732,0,0,1945,0,262,886,942,660,99,433,0,0,0,555,0,0,0,310,1004,1094,0,0,0,0,GOOD,GOOD,0.0,
1841,7.6,305.0518,"w/o MS2:Thymidine-3',5'-cyclic monophosphate",[M+H]+,ion correlated with 3546; ion correlated with 3699; ion correlated with 2902; ion correlated with 3539; ion correlated with 3706; ion correlated with 3540; ion correlated with 2130,0.083,True,,305.05331,C10H13N2O7P,Pyrimidones,QSJFDOVQWZVUQG-XLPZGREQSA-N,CC1=CN([C@H]2C[C@@H]3OP(O)(=O)OC[C@H]3O2)C(=O)N=C1O,530,True,True,False,,False,False,,,98.8,,,,,23.44,9_P1-C-2_01_25876,305.05176:1189 306.05511:0 307.05847:0,81.06955:3262 84.08041:1494 85.06413:890 99.04332:1662 101.02309:592 102.09035:974 123.11694:3030 143.09456:1554 145.04999:1268 202.10773:1444 216.12216:756 243.14546:742 250.15622:864,0,0,1155,0,169,404,502,375,0,95,94,0,0,390,159,0,0,129,778,1189,210,248,283,192,GOOD,GOOD,0.0,
1842,2.8,305.1575,"w/o MS2:2,6-dihydroxy-7-methoxy-1,1,4a-trimethyl-3,4,10,10a-tetrahydro-2H-phenanthren-9-one",[M+Na]+,adduct linked to 1662_[M+H]+,0.167,False,,305.15256,C18H24O4,Diterpenoids,JKTSDLANZJEZMK-UHFFFAOYSA-N,O=C1C2=CC(OC)=C(O)C=C2C3(C)CCC(O)C(C)(C)C3C1,530,True,True,False,,False,False,,,88.5,,,,,27.82,QC1_P1-B-2_01_25857,305.1575:1440 306.16085:0 307.16421:0,,302,164,297,218,230,90,526,306,303,82,174,106,322,210,246,149,228,255,371,389,1440,1396,1393,1334,GOOD,GOOD,0.0,
1843,13.2,305.1685,"9-(Benzylamino)-1,2,3,4-tetrahydroacridin-1-ol",[M+H]+,,0.625,True,,305.16479,C20H20N2O,,HERUZAOANPGYSY-UHFFFAOYSA-N,,430,True,True,True,,False,False,,,71.0,,61.0,62.3,50.0,32.72,QC3_P1-B-2_01_25871,305.16837:1326 306.17172:338 307.17508:0,107.07285:742 132.0688:744 164.04027:2850 165.0482:2758 305.1673:8126,1102,852,6386,1899,2197,858,1297,5413,1475,990,2254,827,0,509,702,368,0,1369,1685,2578,1200,1352,1326,1375,GOOD,GOOD,0.0,
1844,7.6,305.1959,"w/o MS2:1,3-Dipropyl-8-cyclopentylxanthine",[M+H]+,,0.125,False,,305.1972,C16H24N4O2,,FFBDFADSZUINTG-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.1,,,,,11.85,10_P1-C-3_01_25865,305.19589:1311 306.19924:0 307.2026:0,,0,75,1311,0,252,436,513,291,72,353,322,134,0,464,317,100,120,163,1311,1007,84,498,282,430,GOOD,GOOD,0.0,
1845,18.8,305.2455,"Methyl 2,4,6-tri-tert-butylbenzoate",[M+H]+,,0.917,True,,305.2475,C20H32O2,,SOUJZCHICOPBFR-UHFFFAOYSA-N,,430,True,True,True,,False,False,,,85.5,,88.0,80.9,50.0,76.45,4_P1-B-6_01_25867,305.24545:33505 306.2488:15580 307.25216:1122,305.24295:454,72,1734,2634,550,2123,2006,2002,2266,2621,1776,2043,1678,2366,1800,33505,2110,2069,1965,2870,1779,4054,4042,3489,3160,GOOD,GOOD,0.0,
1846,17.4,305.2481,"cis-5,8,11,14-Eicosatetraenoic acid",[M+H]+,adduct linked to 1999_[M+H-2H2O]+; found in higher mz's MsMs_3660; found in higher mz's MsMs_2319,0.958,True,,305.2475,C20H32O2,,YZXBAPSDXZZRGB-DOFZRALJSA-N,,430,True,True,True,,False,False,,,94.8,,89.4,94.9,95.3,1222.73,10_P1-C-3_01_25865,305.24786:107778 306.25121:47120 307.25457:5820,65.03828:1182 67.05399:22864 68.05716:1400 69.06951:9866 70.07413:354 71.04887:1430 71.08557:2404 72.08829:234 73.06492:538 77.03832:1550 79.054:14298 80.05777:960 81.06973:28626 82.07298:2214 83.04872:1594 83.08539:8608 84.08778:642 85.02735:364 85.06519:2318 85.10056:2464 86.06757:404 87.04482:482 91.05437:14564 92.05793:1142 93.07004:28266 94.07371:1262 95.04945:978 95.08562:29536 96.08936:1664 97.06528:2274 97.10142:3338 99.04442:332 99.08073:698 101.05956:2448 103.05302:344 105.04459:1926 105.07026:12452 106.07443:1284 107.08542:18518 108.08952:1134 109.06577:1148 109.10146:11852 110.1064:818 111.08045:1780 111.11681:1214 113.05965:816 113.09644:246 115.05632:264 115.07656:622 116.06052:270 117.06996:5992 118.07358:580 119.0627:274 119.0854:10990 120.09039:914 121.06496:1540 121.10127:24804 122.10532:2262 123.08047:2018 123.11701:8472 124.12033:914 125.09978:260 125.13421:224 127.07598:764 128.06117:282 129.0703:1950 129.09082:336 130.07228:276 130.08035:262 131.08569:5782 132.09048:374 133.06573:422 133.10152:10410 134.10692:1058 135.08057:4594 135.11732:15502 135.14247:208 136.0831:700 136.12119:1086 137.09692:1712 137.13249:7726 138.13629:626 139.07532:1834 141.09123:670 143.08669:1446 145.1019:3022 146.10359:600 147.08051:1330 147.11722:8580 148.08133:286 148.12108:826 149.09653:6470 149.1322:5338 150.10031:600 150.13594:818 151.11298:998 151.14798:5940 152.11607:256 152.15149:834 153.09122:4654 153.1286:222 154.09372:604 155.10641:534 157.10155:1454 158.10365:336 159.11714:1864 160.1194:368 161.09625:7352 161.1328:3472 162.10081:676 162.13615:388 163.11212:2040 163.1485:6034 164.1174:418 164.15112:954 165.09177:1392 165.12808:480 165.1646:1232 166.16481:228 167.10695:5204 168.11124:816 171.11659:3066 172.12109:582 173.13361:846 175.11244:3546 175.14819:2824 176.11653:414 176.15112:606 177.127:914 177.16389:7502 178.16698:940 179.10773:2980 179.14333:306 179.1785:290 180.11365:214 181.12306:2780 182.12613:354 185.13297:1790 186.13499:374 187.15483:364 189.12758:3024 189.16376:1328 190.13013:414 190.16743:540 191.13957:284 191.17946:3804 192.18208:632 193.12224:4440 194.12784:910 195.13834:690 196.13937:250 199.14996:910 201.16261:296 203.14406:2388 203.18068:1888 204.14645:286 205.15991:384 205.19772:1084 207.13849:5692 208.14113:948 209.15471:1606 210.15718:226 213.16563:210 215.18304:418 217.16068:1014 218.16194:298 221.15431:7852 222.15784:1294 223.16963:1656 231.17458:346 235.17056:3564 236.17233:544 237.18356:462 241.19746:210 243.21208:732 245.1891:472 245.22495:1616 246.22855:258 249.1861:696 259.20575:2260 259.24203:480 260.21017:622 263.20374:572 269.22659:2708 270.23117:830 287.23734:4990 288.24313:882 289.24066:238 304.26266:1710 305.24823:39934,209,66627,107778,19189,52354,45269,40387,43263,86898,97633,62264,38546,82786,43071,39798,120222,53117,28815,84127,61400,61957,63330,58844,50023,GOOD,GOOD,0.9961328506469728,16_P1-C-9_01_25870; 18_P1-D-2_01_25862; 2_P1-B-4_01_25872
1848,7.6,305.3399,Unknown,[M+H]+,,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,22.3,10_P1-C-3_01_25865,305.33987:1115 306.34322:0 307.34658:0,,0,0,1115,0,84,263,271,81,0,141,130,0,0,241,186,0,0,0,940,704,234,160,176,167,GOOD,GOOD,0.0,
1850,0.6,305.9193,w/o MS2:Clioquinol,[M+H]+,ion correlated with 924,0.042,False,,305.91769,C9H5ClINO,,QCDFBFJGMNKBDO-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,98.7,,,,,21.27,3_P1-B-5_01_25874,305.91934:1064 306.92269:0 307.92605:0,,204,180,108,0,0,83,82,0,0,0,0,0,190,1064,0,81,0,0,0,788,92,0,86,72,GOOD,GOOD,0.0,
1851,0.6,305.9603,Unknown,[M+H]+,ion correlated with 1234,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,41.81,12_P1-C-5_01_25860,305.9603:2090 306.96365:478 307.96701:0,,330,318,0,443,2090,94,206,206,320,458,478,210,228,268,201,435,606,453,314,121,410,479,417,397,GOOD,GOOD,0.0,
1853,12.3,306.193,w/o MS2:Capsaicin,[M+ACN+H]+,ion correlated with 1703; adduct linked to 1314_[M+H-2H2O]+,0.083,True,6.62,306.20001,C18H27NO3,Methoxyphenols,YKPUWZUDDOIDPM-SOFGYWHQSA-N,O=C(NCC1=CC=C(O)C(OC)=C1)CCCCC=CC(C)C,530,True,True,False,,False,False,,,78.0,99.8,,,,43.9,3_P1-B-5_01_25874,306.19296:2287 307.19631:800 308.19967:0,69.06998:5472 73.06499:940 113.06025:40078 114.0632:2370 131.07175:2254 173.08183:2582 229.14478:1540,675,2103,306,0,163,0,118,720,440,352,0,457,848,2287,863,564,656,74,445,697,497,427,473,667,GOOD,GOOD,0.0,
1854,18.4,306.277,"w/o MS2:[(1R,5R,9S,13S)-5,9,13-trimethyltetracyclo[11.2.1.0?,??.0?,?]hexadec-14-en-5-yl]methanol",[M+Na]+,adduct linked to 1674_[M+H]+; found in higher mz's MsMs_3578; adduct linked to 1672_[M+H]+; found in higher mz's MsMs_4392,1.0,True,,306.27911,C20H32O,Diterpenoids,CIGQQQTZOIDQQR-SGWMQEFOSA-N,OCC1(C)CCCC2(C)C3CCC4(C=CC3(CCC12)C4)C,530,True,True,False,,False,False,,,97.7,,,,,732.7,10_P1-C-3_01_25865,306.27695:65876 307.2803:15556 308.28366:1874,306.27753:4638,2182,30682,65876,25895,56620,52822,54650,59282,55814,55036,46931,42771,40985,39489,42003,43425,33157,40039,50722,50055,52230,48758,54618,48073,GOOD,GOOD,0.0,
1855,18.8,306.277,"w/o MS2:[(1R,5R,9S,13S)-5,9,13-trimethyltetracyclo[11.2.1.0?,??.0?,?]hexadec-14-en-5-yl]methanol",[M+Na]+,adduct linked to 1673_[M+H]+; found in higher mz's MsMs_3579,0.958,True,,306.27911,C20H32O,Diterpenoids,CIGQQQTZOIDQQR-SGWMQEFOSA-N,OCC1(C)CCCC2(C)C3CCC4(C=CC3(CCC12)C4)C,530,True,True,False,,False,False,,,97.7,,,,,392.38,4_P1-B-6_01_25867,306.27698:44285 307.28033:18346 308.28369:1520,304.16962:382 306.27756:5062,1027,7761,30678,2788,26247,19820,18404,28642,24504,25362,17333,14215,13044,15257,44285,15549,6292,16150,19128,17064,20614,25468,25117,17679,GOOD,GOOD,0.0,
1857,0.6,307.0445,"w/o MS2:N,N'-Diacetylcystine",[M+K]+,adduct linked to 1716_[M+Na]+,0.625,True,,307.04169,C10H16N2O6S2,,YTPQSLLEROSACP-YUMQZZPRSA-N,,530,True,True,False,,False,False,,,96.1,,,,,43.56,3_P1-B-5_01_25874,307.04449:5421 308.04784:1892 309.0512:1210,76.02184:20710 76.03916:932 80.04968:642 84.04489:14314 85.04776:750 86.09658:792 86.99017:852 107.04979:2190 116.01663:2288 130.05075:4432 134.0605:978 135.04439:1062 137.04558:1846 142.03294:2318 144.01328:716 152.07141:6348 159.02892:1750 161.05666:954 162.02251:6354 166.08641:1730 169.987:836 170.02675:676 175.00287:1354 179.0495:7382 180.05135:640 182.08125:622 184.07561:636 185.96054:752 233.06094:2152 291.06271:1074 307.04446:816,0,1858,1640,907,96,834,1329,1097,3299,2575,2149,2098,1772,5421,864,1426,919,84,651,2182,1775,1700,1694,1753,GOOD,GOOD,0.0,
1858,0.8,307.0837,Epigallocatechin,[M+H]+,,0.75,True,,307.08124,C15H14O7,Epigallocatechins,XMOCLSLCDHWDHP-UHFFFAOYNA-N,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,430,True,True,True,,False,False,,,85.0,,79.4,81.1,73.8,210.78,9_P1-C-2_01_25876,307.08371:60177 308.08706:17504 309.09042:1324,68.04964:1276 74.00591:2678 76.02149:12182 76.03924:5852 77.02448:814 78.01721:524 80.04973:1162 83.06055:1188 84.04424:54616 85.02824:798 85.03965:6026 85.04717:2362 86.00507:428 86.98996:872 88.02185:674 92.01653:652 96.04409:1366 98.00732:462 98.05929:666 100.02209:746 102.05503:2262 107.06085:706 107.99445:816 109.05203:1152 109.07685:834 110.03481:4754 110.05842:434 112.02192:690 112.03901:546 113.01429:536 113.03484:1142 114.0024:456 114.03722:500 116.01633:2728 130.0502:24054 131.04579:3324 131.99355:1022 136.01448:1458 136.04083:610 137.04626:3476 139.03151:638 140.01588:1440 142.03259:1670 142.04967:2074 144.01192:524 152.07062:832 153.04114:6682 153.06642:604 154.02431:672 154.04663:612 155.08159:690 162.02248:3558 170.02826:470 177.03271:6618 179.04832:4816 180.05081:722 185.03757:2182 199.07037:942 209.00487:1574 211.02069:584 215.04984:446 224.05272:898 231.04259:4892 232.04788:822 233.05777:1314 235.02042:2702 243.0425:1376 244.04985:618 245.05821:550 257.07593:1090 267.05359:842 275.569:718 290.05594:654 291.06332:588 306.07263:636,0,9217,16761,13954,1138,5690,12908,3596,5007,7830,829,0,14956,44174,564,2392,0,73,6314,60177,10805,9941,9394,11724,GOOD,GOOD,0.0,
1859,6.1,307.2065,w/o MS2:Etonogestrel,[M+2H]2+,,0.625,True,,307.2056,C22H28O2,,GCKFUYQCUCGESZ-BPIQYHPVSA-N,,530,True,True,False,,False,False,,,99.6,,,,,40.38,10_P1-C-3_01_25865,307.20654:6605 308.20989:812 309.21325:0,76.07609:702 81.06992:1606 84.0808:1542 99.0444:654 105.03371:738 116.1078:2340 123.11707:2612 145.04906:836 200.14688:6604 200.64905:1440 202.10638:1344 216.12341:758 306.20642:954,148,418,6605,971,2303,3233,3597,2970,1301,1670,1169,815,804,843,138,913,796,1812,3170,1656,1091,1351,1072,1192,GOOD,GOOD,0.0,
1860,10.9,307.2179,w/o MS2:Fumigaclavine C,[M+H]+,,0.083,False,,307.21689,C23H30N2O2,,OSICWVVWEXKSBD-NDKINLCJSA-N,,530,True,True,False,,False,False,,,99.5,,,,,13.16,10_P1-C-3_01_25865,307.2179:1263 308.22125:860 309.22461:0,,73,80,1263,1098,212,560,316,460,147,81,82,162,366,0,138,142,0,200,816,887,243,317,431,234,GOOD,GOOD,0.0,
1861,12.3,307.2484,w/o MS2:MLS000028619-01!BUTACAINE149-16-6,[M+H]+,adduct linked to 2010_[M+Na]+; similar chromatogram in higher mz_1883,0.042,True,,307.24301,C18H30N2O2,,,O=C(OCCCN(CCCC)CCCC)c1ccc(N)cc1,530,True,True,False,,False,False,,,86.6,,,,,29.75,5_P1-B-7_01_25863,307.24838:1487 308.25173:312 309.25509:0,69.07009:744 113.06001:4314,0,0,0,0,820,503,0,191,78,0,0,390,156,122,445,1487,941,0,246,601,353,277,315,452,GOOD,GOOD,0.0,
1862,18.1,307.2628,"15-Hydroxy-11Z,13E-eicosadienoic acid",[M+H-H2O]+,adduct linked to 1976_[M+NH4]+; adduct linked to 2011_[M+Na]+; found in higher mz's MsMs_4534,0.917,True,,307.26321,C20H36O3,,ZTRWPEHMGCHTIT-QWAPPMFBSA-N,,430,True,True,True,,False,False,,,91.2,,86.1,89.5,83.3,157.82,16_P1-C-9_01_25870,307.26361:11456 308.26696:5782 309.27032:576,67.05416:24850 68.05779:1090 69.0696:5052 71.04856:646 79.05413:3614 81.06975:24264 82.07303:1648 83.08547:2952 91.0538:1462 93.0696:3396 95.08572:25428 96.0888:2242 97.06448:810 97.10127:1590 105.06989:1016 107.08578:1598 109.10131:8944 110.10533:588 111.11724:746 119.08524:1098 121.10154:1568 123.11682:3460 125.13322:564 131.08542:1188 133.10185:622 135.11765:1032 137.09743:598 137.13249:2224 145.10168:576 149.13292:1294 151.14851:1706 163.11259:566 163.14821:684 165.16367:1344 173.13438:820 187.14771:996 191.14491:560 209.15298:794 223.17076:618 289.25296:770 306.27841:948 307.26389:7372,0,6666,12899,810,5275,5872,4004,4271,11456,17325,7302,5564,8712,4472,10404,14736,4194,2512,13466,6394,7528,7031,7098,6420,GOOD,GOOD,0.0,
1863,20.6,307.3351,Unknown,[M+H]+,,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,32.73,10_P1-C-3_01_25865,307.33508:1637 308.33843:1056 309.34179:0,,0,0,1637,0,0,250,166,123,216,450,268,80,106,291,271,225,73,106,755,847,252,156,357,250,GOOD,GOOD,0.0,
1864,0.7,308.0917,"L-Glutathione, reduced",[M+H]+,found in higher mz's MsMs_3502,0.333,True,,308.09109,C10H17N3O6S,,RWSXRVCMGQZWBV-WDSKDSINSA-N,,430,True,True,True,,False,False,,,88.4,,80.3,87.6,80.4,187.76,3_P1-B-5_01_25874,308.09171:42588 309.09506:11472 310.09842:3840,68.05029:1002 74.00651:1510 76.0219:68414 76.03955:5258 77.02501:1734 78.01746:3614 80.04999:4038 83.06028:770 84.04474:73446 85.02811:730 85.03996:3542 85.04756:3576 86.00609:488 86.99047:2700 88.02226:1366 91.05498:364 96.04502:1044 98.00665:842 98.06068:610 100.02128:468 102.05604:1806 108.04575:652 109.05221:866 109.07651:560 110.03452:642 112.02312:478 112.03973:548 113.03554:594 114.03777:1944 114.05534:474 116.01703:8074 124.0225:616 130.05061:24310 131.05211:2060 131.99405:746 137.04659:3214 139.03375:604 140.01636:750 141.05:516 142.03319:6364 142.05002:1128 143.03578:458 144.01271:2696 144.02876:442 145.06102:428 146.00803:386 151.05595:420 152.07085:376 153.04198:1014 153.06688:488 154.04591:476 155.08192:462 159.02975:422 162.02289:20058 163.02623:660 164.01816:1414 170.02789:1722 177.03395:2698 179.04945:21556 180.05197:1272 181.0459:1038 185.03795:1358 187.05414:620 199.07205:794 209.00275:400 211.0193:382 215.04875:884 216.03815:384 224.05516:748 231.04451:3414 233.05936:5462 234.06178:570 235.02031:1570 243.04358:788 245.05972:1458 257.07889:914 267.05405:514 275.56693:500 290.08029:608 291.06693:2158 292.06906:430 308.09171:6680,0,11781,3021,2386,0,1326,2229,613,882,2314,72,0,2142,42588,0,335,0,0,1007,9828,4828,4566,4121,3579,GOOD,GOOD,0.0,
1866,18.1,308.2666,w/o MS2:Fingolimod,[M+H]+,ion correlated with 1976,0.042,False,,308.25839,C19H33NO2,,KKGQTZUTZRNORY-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,71.4,,,,,30.41,QC3_P1-B-2_01_25871,308.2666:1520 309.26995:446 310.27331:0,,0,1370,2621,150,1103,1264,1127,1128,2480,3576,1667,1160,2006,1033,2249,2874,1092,513,2970,1795,1654,1760,1520,1365,GOOD,GOOD,0.0,
1868,14.5,308.2793,Unknown,[M+NH4]+,ion correlated with 1898; adduct linked to 1721_[M+H]+,0.292,True,,,,,,,999,False,False,False,,False,False,,,,,,,,52.64,1_P1-B-3_01_25858,308.2793:6294 309.28265:2320 310.28601:458,71.08547:12128 72.08835:842 73.06549:638 83.08499:828 85.10091:9808 89.05961:41714 90.06327:1566 95.08424:592 99.11692:2472 107.07003:2790 133.08568:10716 134.08939:788 141.16389:2128 151.09651:20358 152.10008:1282 185.18933:728 229.21571:640 291.25259:4772 292.25455:930,665,6294,749,276,3332,592,353,1110,282,228,531,496,2497,1846,1680,468,1477,372,595,1352,1042,1175,1299,1270,GOOD,GOOD,0.0,
1869,17.7,308.2959,w/o MS2:N-Acetyldihydrosphingosine,[M+H]+,similar chromatogram in higher mz_4630; similar chromatogram in higher mz_3390,0.917,True,,308.2948,C20H41NO3,,CRJGESKKUOMBCT-VQTJNVASSA-N,,530,True,True,False,,False,False,,,63.0,,,,,99.11,8_P1-C-1_01_25877,308.29587:13166 309.29922:6100 310.30258:392,67.05422:7022 69.06978:12616 70.07313:726 71.04901:664 71.08517:1672 72.04408:798 79.05442:2238 81.06989:10424 82.07319:820 83.05021:622 83.08549:6544 85.06456:728 85.10141:634 86.06017:1060 91.05475:1104 93.0704:3090 95.08591:9684 96.08952:656 97.06516:1766 97.10109:5154 100.07586:2394 105.07034:1964 107.08555:1972 109.10131:5502 111.08067:1588 111.11713:2010 114.09155:2096 119.08466:1590 121.10186:2102 123.0809:604 123.11751:2966 125.09726:750 125.13261:1002 128.10728:1464 133.10147:1702 135.1167:1038 137.1328:1600 142.1225:1274 147.11641:1410 149.13206:666 151.14764:798 153.12665:604 154.12405:656 156.13863:886 161.13261:1232 163.15015:816 191.17976:662 226.21751:580 270.27856:648 273.25815:2444 274.26535:604 291.26971:5776 292.27176:932 308.29724:2102,930,1046,8209,2151,3132,8118,8623,7843,5296,4346,3392,1047,3396,3826,2388,3324,1822,854,13166,9357,4520,4760,4500,4760,GOOD,GOOD,0.0,
1871,7.6,308.5306,Unknown,[M+H]+,ion correlated with 4781; ion correlated with 2571; ion correlated with 3253; ion correlated with 1740; ion correlated with 2401; ion correlated with 2400; ion correlated with 1873,0.292,True,,,,,,,999,False,False,False,,False,False,,,,,,,,42.06,14_P1-C-7_01_25875,308.52829:1626 309.53164:0 310.535:0,81.06956:2368 84.08037:1304 85.06453:594 99.04324:1040 102.09133:644 123.11674:2476 143.0937:1824 145.04865:744 202.10698:1618 250.15308:640,0,0,3900,134,731,851,1626,1073,144,621,434,0,197,1310,606,379,123,176,2433,3355,930,1026,949,801,GOOD,GOOD,0.0,
1872,0.8,308.5833,Unknown,[M+H]+,,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,24.79,3_P1-B-5_01_25874,308.58331:1239 309.58666:0 310.59002:0,,0,220,504,503,0,254,400,0,0,276,0,0,525,1239,0,156,0,0,282,1877,274,144,272,290,GOOD,GOOD,0.0,
1873,7.6,308.697,Unknown,[M+H-H2O]+,ion correlated with 1750; ion correlated with 3253; ion correlated with 2401; ion correlated with 2400; ion correlated with 1871; adduct linked to 2406_[M+2Na-H]+,0.292,True,,,,,,,999,False,False,False,,False,False,,,,,,,,48.75,10_P1-C-3_01_25865,308.69702:4327 309.70037:0 310.70373:0,67.05383:964 73.02789:688 79.0538:804 81.06957:4364 84.08038:3126 85.06516:1084 95.08697:622 99.04495:2278 101.02359:684 102.0917:1526 114.5645:886 115.0394:788 123.11708:4884 143.09375:2686 145.05022:2034 184.1335:828 202.10693:3292 216.12456:870 243.14682:1040 245.15097:662 250.15434:802,0,0,4327,158,958,747,2246,1240,369,604,373,190,240,1255,766,459,0,350,2481,4300,771,840,1213,893,GOOD,GOOD,0.0,
1874,7.6,308.8635,Unknown,[M+H]+,ion correlated with 3254; ion correlated with 2217; ion correlated with 2220; ion correlated with 2405; ion correlated with 1739; ion correlated with 3023; ion correlated with 1741,0.167,False,,,,,,,999,False,False,False,,False,False,,,,,,,,31.7,10_P1-C-3_01_25865,308.86349:2698 309.86684:0 310.8702:0,,0,0,2698,117,420,509,1177,729,138,228,146,91,0,963,301,161,0,174,1444,2027,524,688,655,757,GOOD,GOOD,0.0,
1877,20.4,309.2789,"w/o MS2:NCGC00385659-01_C20H36O2_1-Naphthalenepentanol, decahydro-6-hydroxy-gamma,5,5,8a-tetramethyl-2-methylene-",[M+K]+,adduct linked to 1891_[M+ACN+H]+,0.042,True,,309.27899,C20H36O2,Diterpenoids,ZORMCMFEBIUIRM-UHFFFAOYSA-N,OCCC(C)CCC1C(=C)CCC2C(C)(C)C(O)CCC12C,530,True,True,False,,False,False,,,100.0,,,,,20.44,4_P1-B-6_01_25867,309.27893:1022 310.28228:482 311.28564:0,69.07004:736 81.07002:630 88.07598:878 91.0548:748,0,0,0,0,0,0,0,0,0,0,0,0,266,0,1022,207,0,0,84,0,75,0,78,0,GOOD,GOOD,0.0,
1878,19.1,309.279,Linoleic acid ethyl ester,[M+H]+,similar chromatogram in higher mz_2706; similar chromatogram in higher mz_2844,0.542,True,,309.27881,C20H36O2,,FMMOOAYVCKXGMF-MURFETPASA-N,,430,True,True,True,,False,False,,,72.8,,59.9,58.2,60.7,33.42,9_P1-C-2_01_25876,309.27792:2174 310.28127:1334 311.28463:0,67.05421:2068 69.06942:6160 71.08569:1240 72.04454:1862 79.0541:714 81.06898:2196 83.04839:626 83.08504:4022 85.10199:596 91.05431:802 93.06917:1054 95.08511:2350 97.06422:684 97.10085:3488 100.0753:602 105.06987:788 107.08589:648 109.10114:1054 111.11718:1188 114.09104:646 121.10085:898 123.11729:806 125.13287:776 293.28513:632,0,513,3889,101,1060,1117,1094,1111,1385,2082,649,669,985,985,2131,1182,468,351,2281,2174,921,1164,1055,880,GOOD,GOOD,0.914030909538269,4_P1-B-6_01_25867; 6_P1-B-8_01_25869
1879,6.3,309.5366,Unknown,[M+H]+,,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,23.77,10_P1-C-3_01_25865,309.53656:1257 310.53991:0 311.54327:0,99.04417:706 102.09157:944 123.11657:1146,0,0,1257,0,137,725,467,405,98,227,0,0,0,92,0,0,0,88,663,282,0,0,0,0,GOOD,GOOD,0.0,
1880,9.3,310.2096,w/o MS2:MLS001148087-01!,[M+Na]+,adduct linked to 1562_[M+H-H2O]+,0.042,True,,310.20801,C17H27NO4,,,OC(COc1cccc2c1CC(O)C(O)C2)CNC(C)(C)C,530,True,True,False,,False,False,,,98.7,,,,,22.47,11_P1-C-4_01_25866,310.20963:1123 311.21298:524 312.21634:0,250.1772:3268 251.17992:726,0,426,130,1123,388,354,448,220,340,409,374,194,89,110,618,130,177,203,492,381,431,418,199,517,GOOD,GOOD,0.0,
